code_m,name_m,code_s,name_s,code_ss,name_ss
,,,,50008368,빵/케이크
,,50006694,고양이 배변용품,50006695,응고형모래
,,,,50006696,흡수형모래
,,,,50006697,후드형화장실
,,,,50008389,자동화장실
,,,,50006698,평판형화장실
,,,,50006699,거름망형화장실
,,,,50006700,배변패드
,,,,50006701,탈취제/소독제
,,,,50006702,매트/발판
,,,,50006703,분변통/모래삽
,,50006704,고양이 건강/관리용품,50006705,영양제
,,,,50006706,고양이유산균
,,,,50006707,구강관리용품
,,,,50008488,눈/귀 관리용품
,,50006717,고양이 캣타워,,
,,50006718,고양이 장난감,50006719,낚시/막대
,,,,50006720,토이/쿠션/공
,,,,50006721,터널/주머니
,,,,50006722,자동장난감
,,,,50006922,레이저포인터
,,,,50006723,스크래쳐
,,50006724,리빙용품,50006725,쿠션/방석
,,,,50006725,하우스
,,,,50006725,매트
,,,,50008369,계단/스텝
,,,,50008409,안전문
,,,,50008428,울타리
,,,,50008448,넥카라
,,,,50008468,침대/해먹
,,50006728,패션용품,50006729,패딩
,,,,50007150,플리스
,,,,50007151,재킷/점퍼
,,,,50007152,베스트/조끼
,,,,50006730,올인원
,,,,50007153,원피스/드레스
,,,,50007154,팬츠/스커트
,,,,50006731,티셔츠/후드
,,,,50007155,셔츠/블라우스
,,,,50007156,니트/스웨터
,,,,50007157,레인코트
,,,,50007158,코스튬
,,,,50006732,한복
,,,,50007159,커플룩
,,,,50007160,수영복/구명조끼
,,,,50007161,스카프/목도리/케이프
,,,,50007165,헤어핀/주얼리
,,,,50007162,가방
,,,,50007163,신발/양말
,,,,50007164,안경/모자
,,,,50006733,기타 액세서리
,,50006734,식기/급수기,50006735,식기/식탁
,,,,50006736,자동급식기
,,,,50006737,급수기/물병
,,,,50006738,정수기/필터
,,,,50006739,사료통/사료스푼
,,50006740,이동장/외출용품,50006741,이동장/이동가방
,,,,50006742,유모차
,,,,50006743,카시트
,,50006747,야외용품,50006748,목줄
,,,,50006749,가슴줄
,,,,50006750,목걸이/인식표
,,,,50006751,리드줄
,,50000229,햄스터용품,,
,,50000230,고슴도치용품,,
,,50000231,토끼용품,,
,,50000232,조류용품,,
,,50000233,기타반려동물용품,,
,,50008469,서비스,50008429,장례용품
,,,,50008449,파티용품
50000060,종교,50000243,불교용품,,
,,50000244,천주교용품,,
,,50000245,기독교용품,,
50000157,욕실용품,50000896,비데/비데용품,50004853,기계식비데
,,,,50004854,렌탈비데
,,,,50004855,비데필터
,,,,50002269,전자식비데
,,50000897,욕조/반신욕용품,50002270,이동식욕조
,,,,50002271,반신욕조
,,,,50002272,욕조트레이/소품
,,,,50008470,월풀욕조/매립욕조
,,50000898,욕실잡화,50002274,변기커버
,,,,50002279,욕실세트
,,,,50002284,욕실의자
,,,,50002286,욕실화
,,,,50002288,바가지
,,,,50002294,세숫대야
,,,,50002297,여행용세트
,,50000899,샤워기/수전용품,50002299,샤워기
,,,,50002300,샤워호스
,,,,50002302,수도/수전용품
,,,,50002305,녹물제거/샤워기필터
,,,,50002306,배수구캡
,,,,50002307,욕실부속품
,,50000900,면도용품,50002308,면도기
,,,,50002309,면도기날
,,50008568,수건/타월,50008588,세면타월
,,,,50008608,바스/비치타월
,,,,50008290,주방수건
,,50008628,욕실장/선반,50008648,욕실선반
,,,,50008609,욕실수납장
,,50008528,샤워/목욕용품,50008548,샤워커튼/커튼봉
,,,,50008529,목욕바구니
,,,,50008370,샤워볼
,,,,50008471,때타월/때장갑
,,,,50008530,샤워용품
,,,,50008531,샤워가운
,,,,50008472,바디브러시
,,50008509,욕실청소용품,50008668,변기솔
,,,,50008688,욕실청소도구
,,,,50008629,뚫어뻥
,,50008708,욕실용기/홀더,50008649,디스펜서
,,,,50008650,칫솔통/걸이
,,,,50008709,양치컵
,,,,50008728,비눗갑/홀더/받침
,,,,50008510,휴지걸이
,,,,50008511,수건걸이
,,,,50008748,치약짜개
,,50008768,욕실발판/욕실매트,50008669,미끄럼방지매트
,,,,50008788,욕실발판/매트
,,50008808,위생도기,50008828,양변기
,,,,50008610,세면대
50000062,세탁용품,50002034,다림판,,
,,50002035,다림풀,,
,,50000901,빨래건조대,50002310,이동접이식
,,,,50002311,천장부착식
,,50002036,빨래바구니,,
,,50002037,빨래삶통,,
,,50002038,빨랫줄,,
,,50002039,빨래집게,,
,,50002040,빨래판,,
,,50002041,세탁망,,
,,50002042,세탁볼,,
,,50002043,세탁솔,,
,,50002044,세탁잡화,,
50000063,건강측정용품,50000902,체중계,50002312,디지털체중계
,,,,50002313,아날로그체중계
,,50002045,만보계,,
,,50002046,신장계,,
,,50002047,체온계,,
,,50002049,혈압계,,
,,50002050,심박계,,
,,50002051,청진기,,
50000064,건강관리용품,50002052,건강목걸이,,
,,50002053,건강팔찌,,
,,50002054,금연용품,,
,,50002055,뜸/뜸기구,,
,,50002056,수지침,,
,,50002057,먼지차단마스크,,
,,50002058,수액시트,,
,,50002059,지압기,,
,,50002060,코건강용품,,
,,50002061,코클리너,,
,,50002062,파라핀용품,,
,,50006130,전자담배,,
,,50006131,전자담배 액세서리,,
,,50006958,소음방지귀마개,,
,,50002063,기타건강관리용품,,
50000065,당뇨관리용품,50002064,침/바늘,,
,,50002065,혈당측정지,,
,,50002066,혈당계,,
50000070,좌욕/좌훈용품,50001929,좌욕기,,
,,50001930,좌훈기,,
50000061,주방용품,50000881,식기,50004515,공기
,,,,50004516,대접
,,,,50004517,공기대접세트
,,,,50004518,단반상기
,,,,50004519,디저트세트
,,,,50004520,면기
,,,,50004521,반상기
,,,,50004522,볼
,,,,50004523,소스기
,,,,50004524,수저
,,,,50004525,수저받침
,,,,50004526,수저통
,,,,50004527,양식기
,,,,50004528,접시
,,,,50004529,찬기
,,,,50004530,티스푼
,,,,50004531,티포크
,,,,50004532,티스푼/티포크세트
,,,,50004533,홈세트
,,,,50004534,식판
,,,,50004535,어린이식기
,,50000882,잔/컵,50004536,다기/주기
,,,,50004537,머그
,,,,50004538,유리컵
,,,,50004539,찻잔
,,,,50004540,텀블러
,,,,50004541,플라스틱컵
,,,,50004542,와인잔
,,,,50004543,샴페인잔
,,,,50005256,스텐컵
,,50000883,냄비/솥,50004544,곰솥/들통
,,,,50004545,냄비부자재
,,,,50004546,냄비세트
,,,,50004547,돌솥
,,,,50004548,뚝배기
,,,,50004549,압력솥
,,,,50004550,양수냄비
,,,,50004551,전골냄비
,,,,50004552,전자레인지/오븐 용기
,,,,50004553,직화냄비
,,,,50004554,찜기
,,,,50004555,편수냄비
,,50000884,프라이팬,50004556,구이팬
,,,,50004557,궁중팬/튀김팬
,,,,50004558,양면팬
,,,,50004559,일반프라이팬
,,,,50004560,프라이팬세트
,,50000885,주전자/티포트,50004561,주전자
,,,,50004562,티세트
,,,,50004563,티포트
,,50000886,보관/밀폐용기,50004564,김치통
,,,,50004565,도시락/찬합
,,,,50004566,도자기/유리용기
,,,,50004567,물병
,,,,50004568,물통
,,,,50004569,법랑용기
,,,,50004570,비닐접착기
,,,,50004571,스텐용기
,,,,50004572,시리얼디스펜서
,,,,50004573,쌀통
,,,,50004574,아이스트레이
,,,,50004575,양념통/설탕프림기
,,,,50004576,플라스틱용기
,,,,50004577,항아리
,,,,50004578,보온/보냉병
,,,,50004579,아이스박스
,,,,50005257,기타보관용기
,,50000887,칼/커팅기구,50004756,강판
,,,,50004757,다지기
,,,,50004758,절구
,,,,50004759,주방가위
,,,,50004760,채칼/필러
,,,,50004761,칼
,,,,50004762,칼갈이
,,,,50004763,칼꽂이/블럭
,,,,50004764,칼세트
,,50000216,도마,,
,,50000888,교자상/밥상,50004765,교자상
,,,,50004766,다과상
,,,,50004767,다용도상
,,,,50004768,상커버
,,50000889,주방수납용품,50004769,식기건조대
,,,,50004770,싱크선반
,,,,50004771,주방정리소품
,,50000890,조리기구,50004772,계란찜기/계란틀
,,,,50004773,국자
,,,,50004774,김밥/주먹밥틀
,,,,50004775,달고나세트
,,,,50004776,뒤집개
,,,,50004777,믹싱볼
,,,,50004778,바구니
,,,,50004779,조리도구세트
,,,,50004780,주걱
,,,,50004781,집게
,,,,50004782,채반
,,,,50004783,퐁듀세트
,,,,50004784,기타조리기구
,,,,50004785,거품기
,,,,50004786,오프너
,,,,50004787,솔
,,,,50004788,깔때기
,,,,50004789,제면기
,,,,50004790,스퀴저
,,,,50004791,다시망
,,50000891,커피용품,50004792,커피분쇄기
,,,,50004793,커피추출기
,,,,50004794,스팀피쳐/밀크저그
,,,,50004795,드립포트
,,,,50004796,우유거품기
,,,,50004797,여과지
,,,,50004798,템퍼
,,50000892,와인용품,50004799,디캔터
,,,,50004800,스토퍼/세이버
,,,,50004801,와인랙
,,,,50004802,와인액세서리세트
,,,,50004803,와인오프너
,,,,50004804,와인쿨러
,,50000893,제과/제빵용품,50004805,계량스푼
,,,,50004806,계량컵
,,,,50004807,계량저울
,,,,50004808,쿠킹타이머
,,,,50004809,모양깍지/짤주머니
,,,,50004810,스패츌러/주걱
,,,,50004811,빵칼
,,,,50004812,와플팬
,,,,50004813,유산지/베이킹컵
,,,,50004814,제빵소도구
,,,,50004815,식힘망
,,,,50004816,돌림판
,,,,50004817,작업판/매트
,,,,50004818,밀대
,,,,50004819,쿠키팬
,,,,50004820,빵틀
,,,,50004821,쿠키커터/모양틀
,,,,50004822,핸드믹서기
,,50000894,주방잡화,50004823,야채탈수기
,,,,50004824,고무장갑
,,,,50004825,냄비받침
,,,,50004826,수세미
,,,,50004827,컵받침/홀더
,,,,50004828,쟁반
,,,,50004829,랩
,,,,50004830,롤백
,,,,50004831,지퍼백
,,,,50004832,비닐장갑
,,,,50004833,쓰레기봉투
,,,,50004834,일회용식기
,,,,50004835,일회용도시락
,,,,50004836,일회용젓가락
,,,,50004837,커피스틱
,,,,50004838,종이컵
,,,,50004839,종이컵디스펜서
,,,,50004840,쿠킹호일
,,,,50004841,일회용빨대
,,,,50004842,행주
,,,,50004843,기타주방잡화
,,50000895,제수용품,50004844,병풍
,,,,50004845,유기제기
,,,,50004846,제기
,,,,50004847,제기세트
,,,,50004848,제기함
,,,,50004849,휴대용제기
,,,,50004850,돗자리
,,,,50004851,향/향로
,,,,50004852,위패
50000066,의료용품,50002067,거즈/붕대/솜류,,
,,50002068,구급/응급용품,,
,,50002069,석션기/네블라이저,,
,,50002070,핀셋/포셉/겸자류,,
,,50005258,의료용가구,,
50000071,냉온/찜질용품,50001931,찜질기,,
,,50001932,찜질팩,,
50000068,재활운동용품,50001952,목보호대,,
,,50007229,상반신보조기,,
,,50007230,하반신보조기,,
,,50001959,자세교정용품,,
,,50001960,의료용압박스타킹,,
,,50001961,재활운동기구,,
,,50001962,기타재활운동용품,,
50000073,눈건강용품,50001944,기타렌즈용품,,
,,50001817,렌즈세정액,,
,,50001818,렌즈세척기,,
,,50001819,안대,,
50000067,실버용품,50002071,돋보기,,
,,50002072,보청기,,
,,50001945,보행보조용품,,
,,50001946,보행차/실버카,,
,,50000903,휠체어,50002314,스틸휠체어
,,,,50002315,알루미늄휠체어
,,,,50002316,전동휠체어
,,50001947,목욕보조용품,,
,,50001948,배변보조용품,,
,,50001949,욕창방지용품,,
,,50001950,장례용품/수의,,
50000069,물리치료/저주파용품,50001922,저주파안마기,,
,,50001923,저주파자극기,,
,,50001924,저주파패드,,
,,50001925,적외선조사기,,
,,50001926,디스크/관절용품,,
,,50001927,부항기,,
,,50001928,물리치료용품,,
50000072,구강위생용품,50001933,구강청정제/가글,,
,,50001935,치실/치간칫솔,,
,,50001936,치아미백제,,
,,50001937,치약,,
,,50001938,칫솔,,
,,50001939,칫솔치약세트,,
,,50001940,혀클리너,,
,,50001941,마우스피스,,
,,50001942,틀니관리용품,,
,,50001943,치석제거기,,
50000074,발건강용품,50001820,건강슬리퍼,,
,,50001821,다리/발마사지기,,
,,50001822,발지압/발매트,,
,,50001823,족욕/족탕기,,
,,50001824,발보호대/패드,,
,,50001825,발가락교정기,,
,,50001826,발냄새제거제,,
,,50001827,발각질제거기,,
50000078,생활용품,50000908,화장지,50002480,갑티슈
,,,,50002481,여행티슈
,,,,50002482,냅킨
,,,,50002483,롤화장지
,,,,50002484,물티슈
,,,,50002485,세정티슈
,,,,50002486,점보롤
,,,,50002487,키친타월
,,,,50002488,페이퍼타월
,,,,50002489,화장지세트
,,,,50002490,화장지케이스
,,50000909,생리대,50002491,일반생리대
,,,,50002492,체내형생리대
,,50000910,성인용기저귀,50002493,산모용
,,,,50002494,환자용
,,,,50002495,요실금용
,,,,50002496,위생매트
,,50000911,세제/세정제,50002497,일반주방세제
,,,,50002498,식기세척기전용세제
,,,,50006879,손소독제
,,,,50002499,베이킹소다/구연산
,,,,50002500,곰팡이제거제
,,,,50002501,살균소독제
,,,,50002502,배수구세정제
,,,,50002503,변기세정제
,,,,50002504,세탁조세정제
,,,,50002505,에어컨세정제
,,,,50002506,가습기세정제
,,,,50002507,유리세정제
,,,,50002508,광택제
,,,,50002509,세탁세제
,,,,50002510,빨래비누
,,,,50002671,울세제
,,,,50002672,홈드라이
,,,,50002673,세탁보조제
,,50000912,섬유유연제,50002674,일반섬유유연제
,,,,50002675,고농축섬유유연제
,,,,50002676,시트형섬유유연제
,,50000913,제습/방향/탈취,50002677,실내용방향제
,,,,50002678,차량용방향제
,,,,50002679,새집증후군/진드기
,,,,50002680,섬유탈취스프레이
,,,,50002681,실내탈취제
,,,,50002682,옷장탈취제
,,,,50002683,냉장/냉동고탈취제
,,,,50002684,신발/신발장탈취제
,,,,50002685,차량용탈취제
,,,,50002686,제습제
,,,,50002687,숯
,,50000914,해충퇴치용품,50002688,모기향
,,,,50002689,에어졸/스프레이
,,,,50002690,리퀴드
,,,,50002691,매트형
,,,,50002692,겔
,,,,50002693,아로마/로션
,,,,50002694,모기채/파리채
,,,,50002695,끈끈이
,,,,50006956,방충제
,,50000915,생활잡화,50002696,돗자리/매트
,,,,50002697,모기장
,,,,50002698,문풍지
,,,,50002699,단열시트
,,,,50007168,난방텐트
,,,,50002700,방풍막/방풍비닐
,,,,50002701,분무기
,,,,50002702,쇼핑백
,,,,50002703,핸드카트
,,,,50002704,신발관리도구
,,,,50002705,재떨이
,,,,50002706,호출벨
,,,,50006399,가죽클리너
,,50000916,보안용품,50002707,CCTV
,,,,50002708,모형카메라
,,,,50002709,자물쇠/열쇠
,,,,50002710,도어락/안전고리
,,,,50002711,경보기
,,,,50002712,호신용품
,,,,50002713,기타보안용품
,,50001780,생활선물세트,,
50000075,안마용품,50001828,안마의자,,
,,50001829,렌탈안마의자,,
,,50001830,안마기,,
,,50001832,쿠션안마기,,
,,50001833,안마매트,,
,,50001834,기타안마용품,,
50000076,수납/정리용품,50001835,바구니,,
,,50000904,선반/진열대,50002464,벽걸이선반/진열대
,,,,50002465,코너선반/진열대
,,,,50002466,이동식선반/진열대
,,,,50005260,스탠드선반/진열대
,,50000905,정리함,50002467,속옷정리함
,,,,50002468,부직포정리함
,,,,50002469,종이정리함
,,,,50002470,소품정리함
,,,,50002471,신발정리대
,,50000906,옷걸이,50002472,일반옷걸이
,,,,50002475,바지걸이
,,50001836,소품걸이,,
,,50001837,옷커버,,
,,50001838,압축팩,,
,,50001839,선풍기커버,,
,,50005381,마네킹,,
50000077,청소용품,50001840,밀대/패드,,
,,50001841,빗자루/쓰레받기,,
,,50001842,걸레,,
,,50001843,먼지떨이/먼지제거기,,
,,50001844,솔,,
,,50001845,유리닦이용품,,
,,50001846,테이프클리너,,
,,50001847,회전청소기,,
,,50001848,매직블럭,,
,,50000907,휴지통,50002476,압축휴지통
,,,,50002477,다용도휴지통
,,,,50002478,음식물쓰레기통
,,,,50002479,분리수거함
,,50001849,기타청소용품,,
50000079,원예/식물,50001782,공기정화식물,,
,,50001783,관엽식물,,
,,50001784,다육식물,,
,,50001785,수경식물,,
,,50001786,식용식물,,
,,50001787,넝쿨식물,,
,,50001788,허브식물,,
,,50001789,천연잔디,,
,,50001790,미니화분,,
,,50001791,분재,,
,,50001792,숯부작,,
,,50001793,토피어리,,
,,50001805,씨앗/모종,,
,,50001806,조화,,
,,50001807,보존화,,
,,50001808,금꽃,,
,,50001809,비누꽃,,
,,50001810,종이꽃,,
,,50006881,테라리엄,,
,,50006880,플라워소품만들기,,
50000081,블루레이,50000917,영화,50002714,국내영화
,,,,50002715,해외영화
,,50000918,드라마,50002716,국내TV드라마
,,,,50002717,해외TV드라마
,,50001689,유아/어린이,,
,,50001811,애니메이션,,
,,50001812,뮤직비디오,,
,,50001813,취미/스포츠,,
,,50001814,종교,,
,,50001815,교육,,
,,50001816,교양/다큐멘터리,,
50000080,정원/원예용품,50001794,물조리개,,
,,50001795,수반,,
,,50001796,원예부자재,,
,,50001797,자갈/모래/흙,,
,,50001798,정원데코,,
,,50001799,정원부자재,,
,,50001800,조경수/묘목,,
,,50001801,화분,,
,,50001802,화분대,,
,,50001803,화분받침,,
,,50001804,화분영양제/비료,,
50007264,공연/티켓,50007265,뮤지컬,,
,,50007266,콘서트,,
,,50007267,연극,,
,,50007268,전시/행사,,
,,50007269,클래식,,
,,50007270,오페라,,
,,50007271,발레/무용,,
,,50007272,국악/전통예술,,
,,50007273,스포츠,,
50007198,원데이클래스,50007199,수공예 클래스,50007201,가죽공예
,,,,50007202,플라워
,,,,50007203,드로잉
,,,,50007204,도자기
,,,,50007205,목공예
,,,,50007206,캔들/방향제/향수
,,,,50007207,비누
,,,,50007208,주얼리
,,,,50007209,뜨개질
,,,,50007210,자수
,,,,50007211,수예
,,,,50007212,기타 수공예
,,50007200,쿠킹 클래스,50007213,베이킹
,,,,50007214,기타 쿠킹
,,50007215,기타 클래스,,
50007319,예체능레슨,50007320,무예/무도,,
,,50007321,골프레슨,,
,,50007322,구기 스포츠,,
,,50007323,아웃도어스포츠,50007324,스키/보드
,,,,50007325,서핑/다이빙
,,,,50007326,기타
,,50007327,댄스/무용,,
,,50007328,보컬/악기,,
,,50007329,미술,,
,,50007330,피트니스/PT,,
,,50007331,필라테스/요가,,
,,50007332,기타,,
50007333,자기계발/취미 레슨,50007334,외국어,,
,,50007337,공예,,
,,50007338,뷰티,,
,,50007339,커피/요리,,
,,50007340,취업/자격증/기타,,
50007286,생활편의,50007287,e쿠폰,50007288,백화점/마트
,,,,50007289,패스트푸드
,,,,50007290,카페/베이커리
,,,,50007291,피자
,,,,50007292,아이스크림
,,,,50007293,쇼핑몰상품권
,,,,50007294,데이터/통화/문자
,,,,50007295,도서/문화상품권
,,,,50007296,게임/E머니
,,,,50007297,기타 푸드/음료
,,,,50007298,영화/공연관람권
,,,,50007299,헤어/뷰티/건강
,,,,50007300,주유
,,,,50007301,뷔페/레스토랑
,,,,50007302,치킨/배달음식
,,,,50007303,편의점상품
,,,,50007349,기타 e쿠폰
,,50007304,사진/영상 촬영,,
,,50007305,지류/카드 상품권,50007307,주유상품권
,,,,50007308,백화점/마트상품권
,,,,50007309,도서/문화상품권
,,,,50007310,영화상품권
,,,,50007311,외식상품권
,,,,50007312,기타상품권
,,,,50007313,기프트카드
,,50007314,온라인 콘텐츠,50007315,오디오북
,,,,50007316,VOD
,,,,50007317,e북
,,,,50007318,만화
,,,,50007351,기타 콘텐츠
,,50007343,꽃/케이크배달,50007344,꽃배달
,,,,50007345,케이크배달
50007274,액티비티,50007275,스키/보드 리프트권,,
,,50007276,스키/보드 시즌권,,
,,50007277,눈썰매장,,
,,50007278,워터파크,,
,,50007279,아쿠아리움,,
,,50007280,테마/놀이동산,,
,,50007281,래프팅,,
,,50007283,수상레저,,
,,50007285,체험,,
,,50007282,스파/찜질방,,
,,50007284,기타레저이용권,,
50007252,국내여행,50007253,국내패키지/기타,,
,,50007254,국내숙박,,
,,50007255,국내항공권,,
50007256,해외여행,50007257,해외패키지/기타,,
,,50007258,해외숙박,,
,,50007259,해외항공권,,
,,50007260,와이파이/USIM,,
50007342,홈케어서비스,50007346,가전/가구 설치,,
,,50007347,이사/청소,,
50007261,렌터카,50007262,장기렌터카,,
,,50007263,단기렌터카,,
50000013,화장품,50000793,스킨케어,50002886,스킨/토너
,,,,50002887,에센스
,,,,50002888,로션
,,,,50002889,크림
,,,,50002890,미스트
,,,,50002891,아이케어
,,,,50002892,립케어
,,,,50002893,마스크/팩
,,,,50002894,스페셜케어
,,,,50002895,페이스오일
,,50000794,메이크업,50002896,베이스메이크업
,,,,50002897,색조메이크업
,,,,50002899,메이크업도구
,,,,50002898,네일메이크업
,,50001657,클렌징,,
,,50001658,선케어,,
,,50001659,바디케어,,
,,50001660,헤어케어,,
,,50001661,남성화장품,,
,,50001662,아동화장품,,
50000014,향수,50001663,여성향수,,
,,50001664,남성향수,,
50000015,시계/기프트,50000795,시계,50002900,정장시계
,,,,50002901,캐주얼시계
,,,,50002902,아동시계
,,50001667,필기도구,,
,,50001668,라이터,,
,,50001670,크리스탈,,
,,50001671,수첩/다이어리,,
,,50001672,생활소품,,
50000017,패션/잡화,50000796,가방,50002903,핸드백
,,,,50002904,백팩
,,,,50002905,여행용가방
,,,,50002906,비지니스가방
,,,,50002907,소품/기타
,,50000797,지갑,50002908,장지갑
,,,,50002909,중/반지갑
,,,,50002910,카드/명함지갑
,,,,50002911,열쇠지갑
,,,,50002912,소품지갑
,,50001686,벨트,,
,,50001687,선글라스,,
,,50001688,안경,,
,,50001561,넥타이,,
,,50001562,스카프/머플러,,
,,50000798,의류,50002913,남성용
,,,,50002914,여성용
,,50000799,신발,50002916,남성용
,,,,50002917,여성용
,,50001564,모자,,
,,50001565,장갑,,
,,50001566,양말,,
,,50001567,우산/양산,,
,,50001568,패션소품,,
,,50001569,여행소품,,
,,50001563,언더웨어,,
50000019,식품/건강,50001612,건강식품,,
,,50001613,홍삼/인삼,,
,,50001614,기호식품,,
50000018,전자제품,50001570,노트북/주변기기,,
,,50000800,카메라/캠코더,50002919,카메라
,,,,50003078,캠코더
,,,,50003079,주변기기
,,50000801,가전제품,50003080,면도기
,,,,50003081,이미용가전
,,,,50003082,전동칫솔
,,,,50003083,기타 가전제품
,,50000802,MP3/이어폰/헤드폰,50003084,MP3/PMP
,,,,50003085,전자사전
,,,,50003086,이어폰
,,,,50003087,헤드폰
,,50001611,기타 전자제품,,
50000016,주얼리,50001673,귀걸이,,
,,50001674,목걸이,,
,,50001675,반지,,
,,50001676,팬던트,,
,,50001677,팔찌,,
,,50001678,발찌,,
,,50001679,헤어,,
,,50001680,넥타이핀,,
,,50001681,커프스,,
,,50001682,브로치,,
,,50001683,키홀더,,
,,50001684,휴대폰줄,,
,,50001685,장식소품,,
